_id,uid,model,error_type,ref_word,hyp_word,start_time,end_time,clip_path
0d3f2791,82129577-f477-47e8-be3f-96f8083419e4,google,ins,,వరి,0.1,1.6,wav_files/telugu/82129577-f477-47e8-be3f-96f8083419e4_16000.wav
896047ce,82129577-f477-47e8-be3f-96f8083419e4,google,sub,వరిలో,లో,1.6,1.6,wav_files/telugu/82129577-f477-47e8-be3f-96f8083419e4_16000.wav
afccfaef,82129577-f477-47e8-be3f-96f8083419e4,google,del,జాగ్రత్త,,0.0,7.194,wav_files/telugu/82129577-f477-47e8-be3f-96f8083419e4_16000.wav
9635b424,82129577-f477-47e8-be3f-96f8083419e4,google,sub,చర్యలు,జాగ్రత్తలు,3.3,3.5,wav_files/telugu/82129577-f477-47e8-be3f-96f8083419e4_16000.wav
63fbb29d,82129577-f477-47e8-be3f-96f8083419e4,google,sub,"తీసుకోవాలి,",తీసుకోవాలి,3.5,4.4,wav_files/telugu/82129577-f477-47e8-be3f-96f8083419e4_16000.wav
56806f38,82129577-f477-47e8-be3f-96f8083419e4,google,sub,వాడాలి?,వాడాలి,6.3,6.7,wav_files/telugu/82129577-f477-47e8-be3f-96f8083419e4_16000.wav
89fcb5c1,19dd8bce-8756-4de4-a418-872cd8dce287,google,sub,చేయాలి?,చేయాలి,3.1,3.6,wav_files/telugu/19dd8bce-8756-4de4-a418-872cd8dce287_16000.wav
014564bc,19d20e4f-45b8-44eb-bf6b-7bab94144c6a,google,sub,రెండు,ఎన్ని,0.0,0.8,wav_files/telugu/19d20e4f-45b8-44eb-bf6b-7bab94144c6a_16000.wav
d21b245e,19d20e4f-45b8-44eb-bf6b-7bab94144c6a,google,sub,రోజుల,రోజులు,0.8,1.1,wav_files/telugu/19d20e4f-45b8-44eb-bf6b-7bab94144c6a_16000.wav
56c27795,19d20e4f-45b8-44eb-bf6b-7bab94144c6a,google,sub,ఉంది?,ఉంది,2.0,2.2,wav_files/telugu/19d20e4f-45b8-44eb-bf6b-7bab94144c6a_16000.wav
c614f7c8,e184fccf-973c-4d90-afa9-504988bb9e51,google,sub,తుఫాన్,తుఫాను,1.3,2.1,wav_files/telugu/e184fccf-973c-4d90-afa9-504988bb9e51_16000.wav
c1a17c41,e184fccf-973c-4d90-afa9-504988bb9e51,google,sub,ఉందా?,ఉందా,2.5,2.7,wav_files/telugu/e184fccf-973c-4d90-afa9-504988bb9e51_16000.wav
ce62a545,31d5087d-e781-44f6-ae52-5406aa57b751,google,sub,మందు,పండు,7.7,8.6,wav_files/telugu/31d5087d-e781-44f6-ae52-5406aa57b751_16000.wav
b540f337,f762223a-5080-417d-b5c1-eb811a23a66d,google,del,బెలీ,,0.0,12.174,wav_files/telugu/f762223a-5080-417d-b5c1-eb811a23a66d_16000.wav
cb2a1cd9,f762223a-5080-417d-b5c1-eb811a23a66d,google,sub,కాయలు,బెల్లం,2.2,2.5,wav_files/telugu/f762223a-5080-417d-b5c1-eb811a23a66d_16000.wav
7c0734be,f762223a-5080-417d-b5c1-eb811a23a66d,google,sub,సార్?,సార్,5.2,5.3,wav_files/telugu/f762223a-5080-417d-b5c1-eb811a23a66d_16000.wav
92be77d1,1f348dd2-b1d1-48ff-8af2-cade862e9a4a,google,sub,పడుద్దా?,పడుతుందా,1.3,1.8,wav_files/telugu/1f348dd2-b1d1-48ff-8af2-cade862e9a4a_16000.wav
74480e65,561239f9-d99c-49d8-bcbb-c05eafe569de,google,sub,చేయాలి?,చేయాలి,5.3,5.5,wav_files/telugu/561239f9-d99c-49d8-bcbb-c05eafe569de_16000.wav
fadafc1d,511d7d94-bde7-437b-9316-7af158c24f0e,google,del,వెయ్యీ,,0.0,5.694,wav_files/telugu/511d7d94-bde7-437b-9316-7af158c24f0e_16000.wav
4aaf40cb,511d7d94-bde7-437b-9316-7af158c24f0e,google,sub,పది,1010,1.4,2.7,wav_files/telugu/511d7d94-bde7-437b-9316-7af158c24f0e_16000.wav
0d4258e7,511d7d94-bde7-437b-9316-7af158c24f0e,google,sub,జనగామ్,జంగా,2.7,3.8,wav_files/telugu/511d7d94-bde7-437b-9316-7af158c24f0e_16000.wav
a82f0779,7e10caaa-f325-425d-af00-62928b8d6998,google,ins,,వరి,0.0,1.4,wav_files/telugu/7e10caaa-f325-425d-af00-62928b8d6998_16000.wav
b96ee611,7e10caaa-f325-425d-af00-62928b8d6998,google,sub,వరిలో,లో,1.4,1.5,wav_files/telugu/7e10caaa-f325-425d-af00-62928b8d6998_16000.wav
bf3b7fd5,7e10caaa-f325-425d-af00-62928b8d6998,google,ins,,అగ్గితెగులు,1.7,2.8,wav_files/telugu/7e10caaa-f325-425d-af00-62928b8d6998_16000.wav
cfb4dcc0,7e10caaa-f325-425d-af00-62928b8d6998,google,sub,అగ్గితెగులును,ను,2.8,3.1,wav_files/telugu/7e10caaa-f325-425d-af00-62928b8d6998_16000.wav
d7f5a55f,7e10caaa-f325-425d-af00-62928b8d6998,google,sub,నివారించవచ్చును.,నివారించవచ్చు,3.8,4.3,wav_files/telugu/7e10caaa-f325-425d-af00-62928b8d6998_16000.wav
b54e555b,7d5f6c7b-90df-4193-b19a-c44c491ec750,google,sub,చేయాలి?,చేయాలి,2.9,3.3,wav_files/telugu/7d5f6c7b-90df-4193-b19a-c44c491ec750_16000.wav
8c100ac4,51c3b920-9ae9-410e-851a-31645ba89c68,google,sub,ఉంది?,ఉంది,2.5,3.0,wav_files/telugu/51c3b920-9ae9-410e-851a-31645ba89c68_16000.wav
c64dfbae,c29edde1-7353-4aa2-86b8-55bf28ae3d4a,google,del,మిరప,,0.0,5.234,wav_files/telugu/c29edde1-7353-4aa2-86b8-55bf28ae3d4a_16000.wav
8c155a17,c29edde1-7353-4aa2-86b8-55bf28ae3d4a,google,sub,నారు,నవరత్నాలు,0.4,1.8,wav_files/telugu/c29edde1-7353-4aa2-86b8-55bf28ae3d4a_16000.wav
027ed920,c29edde1-7353-4aa2-86b8-55bf28ae3d4a,google,sub,పోసి,వచ్చి,1.8,2.2,wav_files/telugu/c29edde1-7353-4aa2-86b8-55bf28ae3d4a_16000.wav
289350f6,c29edde1-7353-4aa2-86b8-55bf28ae3d4a,google,sub,నారు,నా,3.2,3.9,wav_files/telugu/c29edde1-7353-4aa2-86b8-55bf28ae3d4a_16000.wav
bacc1526,e7bfae93-4c51-42f1-a2d2-0d923dc97117,google,ins,,బెల్లి,3.6,3.9,wav_files/telugu/e7bfae93-4c51-42f1-a2d2-0d923dc97117_16000.wav
d7f3f76c,e7bfae93-4c51-42f1-a2d2-0d923dc97117,google,sub,బెలికాకు,కాకు,3.9,4.3,wav_files/telugu/e7bfae93-4c51-42f1-a2d2-0d923dc97117_16000.wav
5cdce156,e7bfae93-4c51-42f1-a2d2-0d923dc97117,google,sub,"తింటున్నాయి,",తింటున్నాయి,4.3,4.8,wav_files/telugu/e7bfae93-4c51-42f1-a2d2-0d923dc97117_16000.wav
d049500b,e7bfae93-4c51-42f1-a2d2-0d923dc97117,google,ins,,సార్,6.5,6.7,wav_files/telugu/e7bfae93-4c51-42f1-a2d2-0d923dc97117_16000.wav
44978782,e7bfae93-4c51-42f1-a2d2-0d923dc97117,google,ins,,నాకు,6.7,9.0,wav_files/telugu/e7bfae93-4c51-42f1-a2d2-0d923dc97117_16000.wav
2979c045,e7bfae93-4c51-42f1-a2d2-0d923dc97117,google,sub,సార్.,ఆ,13.5,14.1,wav_files/telugu/e7bfae93-4c51-42f1-a2d2-0d923dc97117_16000.wav
0f3eb8dd,3addbe9f-06f8-4b59-8636-2c053db014ea,google,del,చెయ్యాలి?,,0.0,3.933,wav_files/telugu/3addbe9f-06f8-4b59-8636-2c053db014ea_16000.wav
89e4af86,72534aed-6c25-4ca0-89a6-29bd8475689d,google,sub,కుళ్ళుడు,కుంకుడు,1.2,1.9,wav_files/telugu/72534aed-6c25-4ca0-89a6-29bd8475689d_16000.wav
ab363036,72534aed-6c25-4ca0-89a6-29bd8475689d,google,sub,వాడాలి?,వాడాలి,2.5,3.0,wav_files/telugu/72534aed-6c25-4ca0-89a6-29bd8475689d_16000.wav
372c7d61,7f02d9ce-e46d-401f-8183-13f55d68b6ec,google,ins,,పంట,1.1,1.5,wav_files/telugu/7f02d9ce-e46d-401f-8183-13f55d68b6ec_16000.wav
3a17fe2d,7f02d9ce-e46d-401f-8183-13f55d68b6ec,google,sub,పంటలో,లో,1.5,1.5,wav_files/telugu/7f02d9ce-e46d-401f-8183-13f55d68b6ec_16000.wav
970e7f24,7f02d9ce-e46d-401f-8183-13f55d68b6ec,google,sub,చేయాలి?,చేయాలి,2.7,3.3,wav_files/telugu/7f02d9ce-e46d-401f-8183-13f55d68b6ec_16000.wav
fe6bcf1a,3646f0c4-5996-486c-b233-2c1c5ea25689,google,sub,తోటి,తోట,0.0,1.3,wav_files/telugu/3646f0c4-5996-486c-b233-2c1c5ea25689_16000.wav
7c240117,3646f0c4-5996-486c-b233-2c1c5ea25689,google,sub,వాడుతారు?,వాడుతారు,2.6,3.0,wav_files/telugu/3646f0c4-5996-486c-b233-2c1c5ea25689_16000.wav
65ee051f,3873ecb1-ad99-4d22-a602-5ee64e2004d4,google,ins,,మిరప,0.0,1.3,wav_files/telugu/3873ecb1-ad99-4d22-a602-5ee64e2004d4_16000.wav
470ce095,3873ecb1-ad99-4d22-a602-5ee64e2004d4,google,sub,మిరపలో,లో,1.3,1.4,wav_files/telugu/3873ecb1-ad99-4d22-a602-5ee64e2004d4_16000.wav
94f46c6a,3873ecb1-ad99-4d22-a602-5ee64e2004d4,google,sub,నివారణ.,నివారణ,2.2,2.7,wav_files/telugu/3873ecb1-ad99-4d22-a602-5ee64e2004d4_16000.wav
dde3d033,54c40ff8-ea0f-43a2-ade6-a828ff171207,google,del,జీడి,,0.0,14.553,wav_files/telugu/54c40ff8-ea0f-43a2-ade6-a828ff171207_16000.wav
7df3f32d,54c40ff8-ea0f-43a2-ade6-a828ff171207,google,sub,తోట,హోటల్,0.0,4.2,wav_files/telugu/54c40ff8-ea0f-43a2-ade6-a828ff171207_16000.wav
3f3afd6f,54c40ff8-ea0f-43a2-ade6-a828ff171207,google,del,టీ,,0.0,14.553,wav_files/telugu/54c40ff8-ea0f-43a2-ade6-a828ff171207_16000.wav
7f56d2a7,54c40ff8-ea0f-43a2-ade6-a828ff171207,google,del,దోమ,,0.0,14.553,wav_files/telugu/54c40ff8-ea0f-43a2-ade6-a828ff171207_16000.wav
664ec378,54c40ff8-ea0f-43a2-ade6-a828ff171207,google,sub,కు,దోమపోటు,4.4,5.3,wav_files/telugu/54c40ff8-ea0f-43a2-ade6-a828ff171207_16000.wav
7c216be9,536780fd-3ac9-4f76-9943-bebcbd3bf603,google,sub,చేయాలి?,చేయాలి,2.0,2.2,wav_files/telugu/536780fd-3ac9-4f76-9943-bebcbd3bf603_16000.wav
00eaafa8,097edb06-7d18-4735-8b48-8fb297f203d5,google,sub,కుళ్ళుడు,కుళ్ళు,2.6,2.7,wav_files/telugu/097edb06-7d18-4735-8b48-8fb297f203d5_16000.wav
b87a1841,097edb06-7d18-4735-8b48-8fb297f203d5,google,sub,నివారించాలి?,నివారించాలి,3.2,3.9,wav_files/telugu/097edb06-7d18-4735-8b48-8fb297f203d5_16000.wav
b557c784,7b33ba79-75d1-46da-af12-3b32bd2376c8,google,sub,మీటర్లు?,మీటర్లు,3.8,4.8,wav_files/telugu/7b33ba79-75d1-46da-af12-3b32bd2376c8_16000.wav
3ed582c5,932d248d-492e-4fdb-86fa-9c603270228c,google,sub,దాన్ని,దానికి,4.8,5.1,wav_files/telugu/932d248d-492e-4fdb-86fa-9c603270228c_16000.wav
7813d4c0,932d248d-492e-4fdb-86fa-9c603270228c,google,sub,చేయాలి?,చేయాలి,5.4,5.5,wav_files/telugu/932d248d-492e-4fdb-86fa-9c603270228c_16000.wav
47ad8bfa,116be407-1274-4d51-8371-8a45a8b219b6,google,ins,,గొర్రెపోతు,3.3,4.3,wav_files/telugu/116be407-1274-4d51-8371-8a45a8b219b6_16000.wav
dc4adcab,116be407-1274-4d51-8371-8a45a8b219b6,google,sub,గొర్రెపోతులు,లు,4.3,4.7,wav_files/telugu/116be407-1274-4d51-8371-8a45a8b219b6_16000.wav
f8d87af8,116be407-1274-4d51-8371-8a45a8b219b6,google,sub,ఎంతో,ఎంత,5.8,6.2,wav_files/telugu/116be407-1274-4d51-8371-8a45a8b219b6_16000.wav
1d12db3b,116be407-1274-4d51-8371-8a45a8b219b6,google,sub,ఉంది?,ఉన్నది,6.9,7.2,wav_files/telugu/116be407-1274-4d51-8371-8a45a8b219b6_16000.wav
d4367dff,6606dc28-77e3-41c4-95f3-c722a6b4181d,google,ins,,తోట,1.1,1.3,wav_files/telugu/6606dc28-77e3-41c4-95f3-c722a6b4181d_16000.wav
b3c61cc2,6606dc28-77e3-41c4-95f3-c722a6b4181d,google,sub,తోటలో,లో,1.3,1.5,wav_files/telugu/6606dc28-77e3-41c4-95f3-c722a6b4181d_16000.wav
744bc8e5,6606dc28-77e3-41c4-95f3-c722a6b4181d,google,ins,,దోమ,1.8,1.9,wav_files/telugu/6606dc28-77e3-41c4-95f3-c722a6b4181d_16000.wav
e06669be,6606dc28-77e3-41c4-95f3-c722a6b4181d,google,sub,దోమకి,కి,1.9,2.2,wav_files/telugu/6606dc28-77e3-41c4-95f3-c722a6b4181d_16000.wav
22ca3315,6606dc28-77e3-41c4-95f3-c722a6b4181d,google,sub,చేయాలి?,చేయాలి,2.8,3.2,wav_files/telugu/6606dc28-77e3-41c4-95f3-c722a6b4181d_16000.wav
f5b3c154,9c7933b2-1b24-4cc2-9033-61a1c00fcf5f,google,ins,,తోట,1.2,1.3,wav_files/telugu/9c7933b2-1b24-4cc2-9033-61a1c00fcf5f_16000.wav
9ec90d9b,9c7933b2-1b24-4cc2-9033-61a1c00fcf5f,google,sub,తోటలో,లో,1.3,1.5,wav_files/telugu/9c7933b2-1b24-4cc2-9033-61a1c00fcf5f_16000.wav
dc5e5e60,9c7933b2-1b24-4cc2-9033-61a1c00fcf5f,google,sub,ఎరువులు,ఏ,2.1,2.3,wav_files/telugu/9c7933b2-1b24-4cc2-9033-61a1c00fcf5f_16000.wav
7b7c4e0b,9c7933b2-1b24-4cc2-9033-61a1c00fcf5f,google,sub,ఏ,రోజు,2.3,2.6,wav_files/telugu/9c7933b2-1b24-4cc2-9033-61a1c00fcf5f_16000.wav
5be02843,9c7933b2-1b24-4cc2-9033-61a1c00fcf5f,google,sub,రకమైనవి,ఏ,2.6,2.7,wav_files/telugu/9c7933b2-1b24-4cc2-9033-61a1c00fcf5f_16000.wav
46eba6ef,9c7933b2-1b24-4cc2-9033-61a1c00fcf5f,google,sub,వేసుకోవాలి?,రకమైన,2.7,3.3,wav_files/telugu/9c7933b2-1b24-4cc2-9033-61a1c00fcf5f_16000.wav
7dee4067,f60ccb91-6fb7-4f06-8301-615270cf9cde,google,ins,,మిరప,0.0,2.7,wav_files/telugu/f60ccb91-6fb7-4f06-8301-615270cf9cde_16000.wav
3e1c15f7,f60ccb91-6fb7-4f06-8301-615270cf9cde,google,sub,మిరపలో,లో,2.7,2.8,wav_files/telugu/f60ccb91-6fb7-4f06-8301-615270cf9cde_16000.wav
fd7b47d0,f60ccb91-6fb7-4f06-8301-615270cf9cde,google,sub,తెలపండి.,తెలపండి,4.9,5.0,wav_files/telugu/f60ccb91-6fb7-4f06-8301-615270cf9cde_16000.wav
9b7b9374,1fc48101-10c8-4ab1-a5a8-3c41828d55f5,google,sub,లేదు,లేవు,3.2,3.4,wav_files/telugu/1fc48101-10c8-4ab1-a5a8-3c41828d55f5_16000.wav
b516bc29,1fc48101-10c8-4ab1-a5a8-3c41828d55f5,google,sub,సరిగ్గా.,సరిగ్గా,3.4,3.8,wav_files/telugu/1fc48101-10c8-4ab1-a5a8-3c41828d55f5_16000.wav
f9a41b58,09521a3e-a65d-4a47-8dba-0ceb8e4e0739,google,sub,మొక్కలలో,మొక్కలో,1.3,1.9,wav_files/telugu/09521a3e-a65d-4a47-8dba-0ceb8e4e0739_16000.wav
641eb7e8,09521a3e-a65d-4a47-8dba-0ceb8e4e0739,google,del,తీసుకోవాలి?,,0.0,5.213,wav_files/telugu/09521a3e-a65d-4a47-8dba-0ceb8e4e0739_16000.wav
02268633,06a8dd46-405c-4d23-9097-ee1beafa2d38,google,sub,కుళ్ళుడు,కుళ్ళు,2.0,2.1,wav_files/telugu/06a8dd46-405c-4d23-9097-ee1beafa2d38_16000.wav
b6b3be81,17d44846-60de-459c-b3e7-f780b77f0ab3,google,ins,,టెన్త్,0.0,0.7,wav_files/telugu/17d44846-60de-459c-b3e7-f780b77f0ab3_16000.wav
884ab8f9,17d44846-60de-459c-b3e7-f780b77f0ab3,google,sub,<unclear>,క్లాస్,0.7,1.0,wav_files/telugu/17d44846-60de-459c-b3e7-f780b77f0ab3_16000.wav
67aeb33c,17d44846-60de-459c-b3e7-f780b77f0ab3,google,sub,కి,మై,1.0,1.2,wav_files/telugu/17d44846-60de-459c-b3e7-f780b77f0ab3_16000.wav
9a969559,17d44846-60de-459c-b3e7-f780b77f0ab3,google,sub,ఏమి,తల్లికి,1.2,3.2,wav_files/telugu/17d44846-60de-459c-b3e7-f780b77f0ab3_16000.wav
4aba9be3,17d44846-60de-459c-b3e7-f780b77f0ab3,google,sub,కొట్టాలి?,హోటల్,3.2,3.6,wav_files/telugu/17d44846-60de-459c-b3e7-f780b77f0ab3_16000.wav
51c751ae,cc785cb1-ccb8-4757-a643-4b535fa7b6e1,google,del,ఈ,,0.0,6.234,wav_files/telugu/cc785cb1-ccb8-4757-a643-4b535fa7b6e1_16000.wav
6e2a37e5,cc785cb1-ccb8-4757-a643-4b535fa7b6e1,google,sub,రోజు,ఈరోజు,0.0,1.5,wav_files/telugu/cc785cb1-ccb8-4757-a643-4b535fa7b6e1_16000.wav
51d3505a,cc785cb1-ccb8-4757-a643-4b535fa7b6e1,google,sub,ఉంది?,ఉంది,4.9,5.2,wav_files/telugu/cc785cb1-ccb8-4757-a643-4b535fa7b6e1_16000.wav
60561ae3,ee300361-128b-477e-af46-9b5ce619e6d6,google,sub,పై,23,5.1,5.4,wav_files/telugu/ee300361-128b-477e-af46-9b5ce619e6d6_16000.wav
0a4cad61,ee300361-128b-477e-af46-9b5ce619e6d6,google,sub,ముడతకు,తారీకు,5.4,5.7,wav_files/telugu/ee300361-128b-477e-af46-9b5ce619e6d6_16000.wav
a48036a4,ee300361-128b-477e-af46-9b5ce619e6d6,google,del,చెయ్యాలి?,,0.0,8.114,wav_files/telugu/ee300361-128b-477e-af46-9b5ce619e6d6_16000.wav
a8c35892,eb5c8705-e759-4041-a145-37dbe6a12dfd,google,ins,,తోట,0.9,1.9,wav_files/telugu/eb5c8705-e759-4041-a145-37dbe6a12dfd_16000.wav
4d0d2a5f,eb5c8705-e759-4041-a145-37dbe6a12dfd,google,sub,తోటకు,పూత,1.9,2.5,wav_files/telugu/eb5c8705-e759-4041-a145-37dbe6a12dfd_16000.wav
2b9b1ca1,eb5c8705-e759-4041-a145-37dbe6a12dfd,google,sub,ముడత,బాగా,2.5,2.8,wav_files/telugu/eb5c8705-e759-4041-a145-37dbe6a12dfd_16000.wav
64133a95,eb5c8705-e759-4041-a145-37dbe6a12dfd,google,sub,బాగావుంది.,వుంది,2.8,3.7,wav_files/telugu/eb5c8705-e759-4041-a145-37dbe6a12dfd_16000.wav
9aaa91f6,eb5c8705-e759-4041-a145-37dbe6a12dfd,google,sub,ముడత.,మునక,3.7,4.6,wav_files/telugu/eb5c8705-e759-4041-a145-37dbe6a12dfd_16000.wav
97a5d4a6,ae52e639-1dba-4fda-838e-e1b2ab5932c6,google,ins,,తోట,1.2,1.4,wav_files/telugu/ae52e639-1dba-4fda-838e-e1b2ab5932c6_16000.wav
e3d8a765,ae52e639-1dba-4fda-838e-e1b2ab5932c6,google,sub,తోటలో,లో,1.4,1.8,wav_files/telugu/ae52e639-1dba-4fda-838e-e1b2ab5932c6_16000.wav
0e912a25,ae52e639-1dba-4fda-838e-e1b2ab5932c6,google,ins,,ముడత,2.8,2.9,wav_files/telugu/ae52e639-1dba-4fda-838e-e1b2ab5932c6_16000.wav
dbefdb17,ae52e639-1dba-4fda-838e-e1b2ab5932c6,google,sub,ముడతకి,కి,2.9,3.1,wav_files/telugu/ae52e639-1dba-4fda-838e-e1b2ab5932c6_16000.wav
f3e9ab08,ae52e639-1dba-4fda-838e-e1b2ab5932c6,google,sub,చేయాలి?,చేయాలి,3.6,4.0,wav_files/telugu/ae52e639-1dba-4fda-838e-e1b2ab5932c6_16000.wav
4de367b7,e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124,google,ins,,మిరప,0.0,2.3,wav_files/telugu/e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124_16000.wav
edf2dcde,e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124,google,sub,చేనులో,సీన్లో,3.1,3.6,wav_files/telugu/e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124_16000.wav
f2c81951,e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124,google,sub,ఎండిపోతున్నది.,వెళ్ళిపోతున్నది,5.0,5.8,wav_files/telugu/e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124_16000.wav
d51cd9de,e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124,google,sub,ఏది,ఏ,7.2,7.2,wav_files/telugu/e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124_16000.wav
385210c7,e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124,google,sub,వేసిన,దేశమే,7.2,7.7,wav_files/telugu/e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124_16000.wav
adb84421,e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124,google,del,లేదు.,,0.0,11.274,wav_files/telugu/e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124_16000.wav
c33f983d,e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124,google,sub,చెట్టు,లేదు,8.1,8.5,wav_files/telugu/e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124_16000.wav
f7e6db11,e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124,google,sub,చనిపోతుంది.,పోతుంది,9.1,9.5,wav_files/telugu/e8ca2f37-d4f3-4ac6-8cf7-8f18432fb124_16000.wav
3cec6992,6c200618-ac77-4cbf-bcc2-875c2daefa5f,google,ins,,వరి,0.0,1.0,wav_files/telugu/6c200618-ac77-4cbf-bcc2-875c2daefa5f_16000.wav
72d14c69,6c200618-ac77-4cbf-bcc2-875c2daefa5f,google,sub,వరిలో,లో,1.0,1.0,wav_files/telugu/6c200618-ac77-4cbf-bcc2-875c2daefa5f_16000.wav
f89caceb,6c200618-ac77-4cbf-bcc2-875c2daefa5f,google,sub,దిగుబడి,పిలకలు,1.2,1.5,wav_files/telugu/6c200618-ac77-4cbf-bcc2-875c2daefa5f_16000.wav
e918b3c3,6c200618-ac77-4cbf-bcc2-875c2daefa5f,google,del,ఏమి,,0.0,2.174,wav_files/telugu/6c200618-ac77-4cbf-bcc2-875c2daefa5f_16000.wav
ee7bcd85,6c200618-ac77-4cbf-bcc2-875c2daefa5f,google,del,చేయాలి?,,0.0,2.174,wav_files/telugu/6c200618-ac77-4cbf-bcc2-875c2daefa5f_16000.wav
fc516330,8d6ed2eb-19ef-4964-ba41-7f39ad263ed1,google,sub,ఉంది?,ఉంది,3.0,3.4,wav_files/telugu/8d6ed2eb-19ef-4964-ba41-7f39ad263ed1_16000.wav
08e16581,1e6a15e8-e539-4e40-a540-890aabb68a61,google,ins,,వెళ్తున్నాను,18.8,19.2,wav_files/telugu/1e6a15e8-e539-4e40-a540-890aabb68a61_16000.wav
f560a943,1e6a15e8-e539-4e40-a540-890aabb68a61,google,sub,<unintelligible>.,చంద్ర,23.8,25.8,wav_files/telugu/1e6a15e8-e539-4e40-a540-890aabb68a61_16000.wav
7913aaa6,5fbe1a1c-966b-4b59-a920-5890c53d1b2e,google,ins,,పురుగు,2.3,2.3,wav_files/telugu/5fbe1a1c-966b-4b59-a920-5890c53d1b2e_16000.wav
07ca354f,5fbe1a1c-966b-4b59-a920-5890c53d1b2e,google,sub,పురుగుకి,కి,2.3,3.1,wav_files/telugu/5fbe1a1c-966b-4b59-a920-5890c53d1b2e_16000.wav
b1995308,5fbe1a1c-966b-4b59-a920-5890c53d1b2e,google,sub,వాడతారు?,వాడతారు,3.4,3.8,wav_files/telugu/5fbe1a1c-966b-4b59-a920-5890c53d1b2e_16000.wav
ece2475c,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,",",,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
ee22ff0e,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,",",,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
1f3e1133,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,sub,పురుగులు,పూలు,4.7,5.3,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
63a1aab8,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,కండ్లపై,,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
85a05b0b,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,తెల్లటి,,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
d72b76fe,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,పత్తిలాంటి,,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
d5f21240,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,ద్రవ్యరాశి.,,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
efd8213a,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,మనము,,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
7e44019a,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,దానిని,,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
bd563bf6,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,"ఏమంటామంటే,",,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
3804e76b,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,మన,,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
79269e00,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,sub,వాడుక,కొండపైకి,5.5,6.2,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
77991f61,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,sub,భాషలో,ఇలాంటి,6.2,6.9,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
8003c19a,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,sub,వచ్చేసి,ద్రవ్యరాశి,6.9,7.8,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
2b240c21,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,sub,<unintelligible>,పిండిని,7.8,19.9,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
50e5b9d7,fe26237c-0c1e-47b8-9a5a-d1087409f2e4,google,del,పైనేమో,,0.0,30.553,wav_files/telugu/fe26237c-0c1e-47b8-9a5a-d1087409f2e4_16000.wav
